tcp_port,totalDifficulty,forkID,ip,is_dyndial,version,is_inbound,caps,head,last_time,udp_port,networkID,fullname,id,is_eth_handshake_complete,is_eth_handshake
30303,58750003716598352816469,{[252 100 236 4] 1150000},18.196.25.212,True,68,False,[eth/67 eth/68 snap/1],0x68596af9a24ac71983fee53400a08c623b4402f68c43f6622ebe592824de0b32,2024-01-24T13:25:07+08:00,30303,1,Geth/v1.13.4-stable-3f907d6a/linux-amd64/go1.21.3,28119803b02268d449483cae5882de2c20e67f7b04d634adc1e771ba23a88d61,True,True
49150,58750003716598352816469,{[220 233 108 45] 0},73.188.148.44,False,68,True,[eth/66 eth/67 eth/68 snap/1],0xb2871292a579d28165fd97a4953a5b0f72a8ef9d808394a4a5d4c40827acf059,2024-01-24T17:48:23+08:00,49150,1,Geth/v1.13.1-stable-3f40e65c/linux-amd64/go1.21.1,a246a71f051e6ec54f6b5480853b76c9e1496a85ab5cff951a718fed0cea09ed,True,True
40670,58750003716598352816469,{[220 233 108 45] 0},18.117.8.215,False,68,True,[eth/67 eth/68 snap/1],0x7caa4a2f379c8f0909fefc8d6992faf6fa654cbf6098b79b8dd31f9845e86459,2024-01-24T16:49:17+08:00,40670,1,Geth/v1.13.5-stable/linux-amd64/go1.21.4,5ec00407baf159043fc8fb0908514c8b74e8676c3322ecac135bbfff41e1eb7d,True,True
30303,58750003716598352816469,{[220 233 108 45] 0},184.97.162.61,True,68,False,[eth/66 eth/67 eth/68],0xee43e80f99ae3c6a85f9c1202a913bcb7dec4627e42b662b484f4aff99047013,2024-01-24T11:19:56+08:00,30303,1,Nethermind/v1.20.3+e8c161a5/linux-x64/dotnet7.0.10,7cfce6438673461ca5441c0bd4b29d6ac633837032fd28619fc48e3d13af18f5,True,True
30303,58750003716598352816469,{[220 233 108 45] 0},135.181.56.219,True,68,False,[eth/68],0xedd70962f589c5638c0e02811a05f2d672d798def3af282a6874894c6f0c7ae9,2024-01-24T18:11:22+08:00,30303,1,erigon/v2.53.2-4fc8c374/linux-amd64/go1.20.7,6ccbdb66d3b7610f1c190af9b8bac78fc12838f25c82e69bfd657a74add9b9f9,True,True
34328,58750003716598352816469,{[220 233 108 45] 0},13.40.212.228,False,68,True,[eth/68],0xfbae8279232d7ebae834231b6d569ca3e4d77e63784c278bf32f20e500c7dc6a,2024-01-24T10:51:43+08:00,34328,1,erigon/v2.56.2-c9216ce1/linux-amd64/go1.21.3,aacd52ee77dfbaa229bc4df534ceacf6d3d0e008dc78ff127cc8a10306678415,True,True
59500,58750003716598352816469,{[220 233 108 45] 0},162.207.100.239,False,68,True,[eth/66 eth/67 eth/68 nodedata/1],0xe677dfc44e5ac512d584ce00ab6059a0b258d7371e924ed4addf8929b0c8f5e8,2024-01-24T04:23:50+08:00,59500,1,Nethermind/v1.25.2+78c7bf5f/linux-x64/dotnet8.0.1,6823ae9dc83e5f11a10ad710e81ccdff609a8eac9b08a307e1b758b4f0acdb02,True,True
30303,58750003716598352816469,{[220 233 108 45] 0},91.224.149.45,True,68,False,[eth/67 eth/68 snap/1],0xedd70962f589c5638c0e02811a05f2d672d798def3af282a6874894c6f0c7ae9,2024-01-24T18:11:20+08:00,1027,1,Geth/v1.13.4-stable-3f907d6a/linux-amd64/go1.21.3,eac7cb4b6cc6e718bc43e54bebffdb46c92c33d18f8eb512c4f5be8649b7b459,True,True
30404,58750003716598352816469,{[220 233 108 45] 0},82.66.59.148,True,68,False,[eth/66 eth/67 eth/68 nodedata/1],0x93b184cb4196f35c2dea81b6ee1ee1d5c0f3b2d977e26e1e26e20e91dcb173e9,2024-01-24T15:45:09+08:00,30404,1,Nethermind/v1.25.2+78c7bf5f/linux-x64/dotnet8.0.1,44df976ddb6971845d43478ca1a9577c7bf9c235c58bc48218d7d3e892ad718b,True,True
41160,58750003716598352816469,{[220 233 108 45] 0},185.147.81.221,False,68,True,[eth/67 eth/68 snap/1],0x27f7ebf6fec4e611094b2d3fc27c31d132a4a6704318583fce1a204677573b68,2024-01-24T17:53:27+08:00,41160,1,Geth/v1.13.8-stable-b20b4a71/linux-amd64/go1.21.5,dde7ada8503b2fbe9c670c381c1c67ce5699eefc4a531154211bb8283b4200ff,True,True
59061,17179869184,{[252 100 236 4] 1150000},178.193.225.158,False,68,True,[eth/66 eth/67 eth/68 snap/1],0xd4e56740f876aef8c010b86a40d5f56745a118d0906a34e69aec8c0db1cb8fa3,2024-01-24T04:26:11+08:00,59061,1,CoreGeth/ETCMCgethNode/v1.12.17-stable-b61f3122/windows-amd64/go1.20.7,f409887c85663123cd6c8cc6e4d5a4029c24532cc9106defd211e01ddecea486,True,True
3486,25631137384302642010,{[151 194 195 76] 2500000},18.142.8.40,False,67,True,[eth/66 eth/67 snap/1],0x200a11e10db1a2c3050ee7d82f7b5490203368fcb66273ab9acee351fad7493e,2024-01-24T04:49:59+08:00,3486,1,CoreGeth/v1.12.9-stable-c17c5ae1/linux-amd64/go1.18.10,1d0d203096703c3b14a3efe3e41178b16d7fdf29737f8c74f85e6670ca1e636c,True,True
39930,58750003716598352816469,{[220 233 108 45] 0},65.109.97.51,False,68,True,[eth/68],0x6c37ed96b6fde5068fc10ebfa718886f0fe8977c2ded1fb75b8068c36fb35743,2024-01-24T13:54:49+08:00,39930,1,erigon/v2.50.1-c91efdcb/linux-amd64/go1.20.8,4c238f19bd29d85a6e7923370796eee47a3f213492901a2d173939c1f0081d14,True,True
33312,17179869184,{[252 100 236 4] 1150000},142.132.231.240,False,68,True,[eth/66 eth/67 eth/68],0xd4e56740f876aef8c010b86a40d5f56745a118d0906a34e69aec8c0db1cb8fa3,2024-01-24T15:19:37+08:00,33312,1,Geth/v1.10.21-stable-67109427/linux-amd64/go1.18.4,8567a2d95278c5371a477e3aaba3c9ac149f0ddda5df368273dde0c8add6faa9,True,True
42154,58750003716598352816469,{[220 233 108 45] 0},76.155.109.232,False,68,True,[eth/63 eth/64 eth/65 eth/66 eth/67 eth/68 snap/1],0x3f86d6e833664ae253150300075f6736cab67c821fbe2aa689306a63a5f668c4,2024-01-24T04:24:45+08:00,42154,1,besu/v23.1.2/linux-x86_64/openjdk-java-17,c5b3cde6a7fdcc0992c0fd2f054cac04e85151892119d1f7e583bf78681e5b02,True,True
30303,58750003716598352816469,{[220 233 108 45] 0},68.204.171.101,True,68,False,[eth/66 eth/67 eth/68 nodedata/1],0x4b3487c8a14ad96a8189c039a0613a03b177d2b3947a1c6f8309604356f5e187,2024-01-24T17:29:17+08:00,30303,1,Nethermind/v1.25.2+78c7bf5f/linux-x64/dotnet8.0.1,c91bdce71b5ea8ae436e4cf56399db5371cd61ddc313890cd2e8dd18bf599615,True,True
30000,0,{[220 233 108 45] 0},84.17.42.218,True,68,False,[eth/67 eth/68],0x3af7143cf2c9db7ba1ec344739360b253cb1025db172a7cd8d79d0d62945e919,2024-01-24T17:41:22+08:00,30000,1,Geth/v1.13.4-stable-ff3ef6df/linux-amd64/go1.21.4,a801814eb91c5dc8b4a09f5c90bb564160f3918eaa304a1b431bc1d43ddde26d,True,True
50694,58750003716598352816469,{[240 175 208 227] 0},118.113.217.202,False,67,True,[eth/66 eth/67 snap/1],0xc2558f8143d5f5acb8382b8cb2b8e2f1a10c8bdfeededad850eaca048ed85d8f,2024-01-24T14:19:40+08:00,50694,1,Geth/v1.10.24-stable/linux-amd64/go1.18.3,64f103ed2696934883bd97715763227b732781c472d1db32c21b35b63dc6cb90,True,True
41346,58750003716598352816469,{[220 233 108 45] 0},100.8.126.124,False,68,True,[eth/66 eth/67 eth/68 nodedata/1 snap/1],0x84bd4976f299d9343a18a1088f1cec0dbcac72b6d51a6fc9b901921a55449fc6,2024-01-24T13:33:30+08:00,41346,1,Nethermind/v1.25.2+78c7bf5f/linux-x64/dotnet8.0.1,cded44184002ce740389a1d82c252244ca9f9df4a41373afc4746118e5e35eb2,True,True
10600,43017216513205640794,{[151 194 195 76] 2500000},220.233.36.9,False,68,True,[eth/66 eth/67 eth/68 snap/1],0x2308c648b805114aeeb2aaaf72060da33b463369fb10b2cc2d014df934cdeb5a,2024-01-24T04:45:15+08:00,10600,1,CoreGeth/ETCMCgethNode/v1.12.17-stable-b61f3122/windows-amd64/go1.20.7,e51488135fab12e357721e65e2af302c00272d842bd81363b605330ec67c702b,True,True
45590,58750003716598352816469,{[252 100 236 4] 1150000},3.96.199.226,False,68,True,[eth/66 eth/67 eth/68 snap/1],0x321bd819d3fd8c1248187d1457c522dd1d7a4607e19f878fa1f3e461357ef33e,2024-01-24T17:48:05+08:00,45590,1,erigon/2.48.0/linux-amd64/go1.19.12,a7ddef21189db0f779adebb98d6decd8c5ad63a76b670b6eeee8b8e0e44fd5bc,True,True
58408,58750003716598352816469,{[220 233 108 45] 0},8.209.255.33,False,68,True,[eth/67 eth/68 snap/1],0x002ccac8f6c6f73d58ee50455bcc4ddb636aa0aa2286500fbfe625ffda145db2,2024-01-24T17:14:11+08:00,58408,1,Geth/v1.13.10-stable-bc0be1b1/linux-amd64/go1.21.5,1386b7a08f29fe3f2b5b9814b24e5e43e8ae453f5790d0355c45a4e112b88943,True,True
30303,58750003716598352816469,{[220 233 108 45] 0},3.84.116.47,True,68,False,[eth/67 eth/68 snap/1],0x9564b299fa87db4d0f05c879e92e0533220ccbb470334655ff58a9c1f4f44f58,2024-01-24T16:41:21+08:00,30303,1,Geth/v1.13.5-omnibus-62a11504/linux-amd64/go1.21.4,a75f8b05d51565070397f1c1628a768502acc92aa13d1ba0dabed0c832a5df56,True,True
30303,58750003716598352816469,{[252 100 236 4] 1150000},3.70.245.198,True,68,False,[eth/67 eth/68 snap/1],0x54a39df367f0add35fa801c5f99c1f588e8358c06b680c5bf525746e218a8c7f,2024-01-24T17:55:22+08:00,30303,1,Geth/v1.13.4-stable-3f907d6a/linux-amd64/go1.21.3,8e94fb52ee98a6300e59cd3179760ee3fb58a29670967b74fa66b2ea3e1b594a,True,True
30510,58750003716598352816469,{[220 233 108 45] 0},194.140.199.153,True,68,False,[eth/67 eth/68 snap/1],0x3af7143cf2c9db7ba1ec344739360b253cb1025db172a7cd8d79d0d62945e919,2024-01-24T17:41:24+08:00,30510,1,Geth/v1.13.10-stable-bc0be1b1/linux-amd64/go1.21.1,3fbe3c9b10fa773a2b27866de214902553087fe269eed0850347a674cb4598a9,True,True
57320,17179869184,{[252 100 236 4] 1150000},85.159.106.226,False,68,True,[eth/66 eth/67 eth/68 snap/1],0xd4e56740f876aef8c010b86a40d5f56745a118d0906a34e69aec8c0db1cb8fa3,2024-01-24T04:53:07+08:00,57320,1,CoreGeth/ETCMCgethNode/v1.12.17-stable-b61f3122/windows-amd64/go1.20.7,803bdffe04a52f8dc77320ef45e593b32f1191c35f065c065a5fd7d1ab405ea2,True,True
49657,143506772065055512360,{[62 221 91 16] 4370000},83.9.122.56,False,68,True,[eth/67 eth/68 snap/1],0x7ccafb7cf4a0c877e6a613058510add370a3c741743bd0e1a2b7f290956efadb,2024-01-24T04:26:18+08:00,49657,1,Geth/v1.13.10-stable-bc0be1b1/windows-amd64/go1.21.5,8c8b35a0395c94bdfab55e1ad3e9cd7eb38021def356ef94e2bba3f77d20cb52,True,True
60540,1607779599317803477,{[252 100 236 4] 1150000},47.37.194.207,False,68,True,[eth/66 eth/67 eth/68 snap/1],0x169a7961c378cd1a6e8bb0e7d07bd6c808a1767c63234fa4a28e384b391fa4af,2024-01-24T04:51:36+08:00,60540,1,CoreGeth/ETCMCgethNode/v1.12.17-stable-b61f3122/windows-amd64/go1.20.7,0d7d156d643625b2c50a4a4e318feef122b96c035cdba65b245ee321d7beeebe,True,True
15701,58750003716598352816469,{[220 233 108 45] 0},198.244.229.118,True,68,False,[eth/66 eth/67 eth/68 snap/1],0xa4d3ee1e426e221ead5762adc4791312fe5d31064100ea67d6bb556a8e43de01,2024-01-24T13:52:17+08:00,15701,1,Nethermind/v1.21.1+9b435ba0/linux-x64/dotnet7.0.13,6df53eaa99d047b15a75933cbadbe010507f60430ca991e88521da36547397f5,True,True
2560,58750003716598352816469,{[220 233 108 45] 0},34.138.125.185,False,67,True,[eth/66 eth/67],0xe8006bc276e2823844d332884e5a7924b79b35ef4aa3d99168c92ed4832a6f7c,2024-01-24T18:04:02+08:00,2560,1,erigon/v2.57.0-fa5c94b8/linux-amd64/go1.20.12,d1833e6c19de854658864cc56b8e1389778bcb0acc9a9becbb2e2980ade10d9f,True,True
30303,58750003716598352816469,{[252 100 236 4] 1150000},18.232.54.245,True,68,False,[eth/67 eth/68 snap/1],0xe133295ce69fda2b559e507f0c7adbb418eb2f10b95c5ecca0c579b9bd64df2e,2024-01-24T07:24:33+08:00,30303,1,Geth/v1.13.4-stable-3f907d6a/linux-amd64/go1.21.3,73fc44ec53823a0ecaf5e5b62cbe654794526ff837e02e691893d76e6c4db5a7,True,True
40618,58750003716598352816469,{[220 233 108 45] 0},104.243.35.220,False,68,True,[eth/67 eth/68 snap/1],0x1a2bb051fe0992380a2a7fb89211de8e6eb8328e8ef984aca25009434842e829,2024-01-24T15:25:40+08:00,40618,1,Geth/v1.13.9-stable-dd938d10/linux-amd64/go1.21.5,e866136276bceb0607ea91e9eaa5025ea89267ae2b9f224b942260b1300fe231,True,True
30303,58750003716598352816469,{[220 233 108 45] 0},13.212.121.127,True,68,False,[eth/67 eth/68 snap/1],0xce22f68c6d6e8f363b6b50643f2073918554dfe5238eb8406da60a1a84a8f64f,2024-01-24T04:29:42+08:00,30303,1,Geth/v1.13.5-stable/linux-amd64/go1.21.4,0d702509fe2515fab67dd907b2f7d27d8614bde8f1c0f55753d2b49cdd6bb0f8,True,True
42648,58750003716598352816469,{[220 233 108 45] 0},190.92.204.212,False,68,True,[eth/66 eth/67 eth/68 snap/1],0xb049101527607e113ed6617d26ff3ad1ddd023833f5c5eb9ecaa2e7c27c783d4,2024-01-24T12:57:53+08:00,42648,1,Geth/v1.13.0-stable-7371b381/linux-amd64/go1.21.0,9b75087198c07b73a7b8b37ee7d7b1657d3f1c7290eccd0a3b671e903ed6d9cb,True,True
37470,54275854790267826075379,{[240 175 208 227] 1681338455},207.135.249.249,False,68,True,[eth/67 eth/68 snap/1],0x22f941f71e0ae2604eb4214a39cb309252a8ef9d287196f986431c4550ae802b,2024-01-24T04:52:02+08:00,37470,1,Geth/v1.13.8-stable-b20b4a71/linux-amd64/go1.21.5,b76a70561eb3b5f6946a6774b99002f4cc146975409c491d11f6baacc9d5f721,True,True
30305,17179869184,{[252 100 236 4] 1150000},49.13.11.197,True,68,False,[eth/66 eth/67 eth/68 snap/1],0xd4e56740f876aef8c010b86a40d5f56745a118d0906a34e69aec8c0db1cb8fa3,2024-01-24T17:52:13+08:00,30305,1,Nodecrawler/v1.13.10-stable/linux-arm64/go1.21.5,2441204c2f52cb1cf52db36c6a10ec8804554c1131aa5c6eec90d8122bd5f7b6,True,True
30305,17179869184,{[252 100 236 4] 1150000},35.178.174.46,True,68,False,[eth/66 eth/67 eth/68 snap/1],0xd4e56740f876aef8c010b86a40d5f56745a118d0906a34e69aec8c0db1cb8fa3,2024-01-24T17:52:14+08:00,30305,1,Nodecrawler/v1.13.10-stable/linux-amd64/go1.21.5,245efa466d0ef8319085a455f330a3091c36fd6eb26d4665c655ad3c9784fec7,True,True
17271,21368472619156324971,{[151 194 195 76] 2500000},104.192.239.50,False,68,True,[eth/66 eth/67 eth/68 snap/1],0xa2afef200e140b09e17284b403fe4127717e86e75a3ff01af97ee1158a4fb3bc,2024-01-24T04:40:25+08:00,17271,1,CoreGeth/ETCMCgethNode/v1.12.17-stable-b61f3122/windows-amd64/go1.20.7,7e27f3455a6cfbf6428369ad530008844479b1010bb5763dd3facc013e6b0fd2,True,True
30303,58750003716598352816469,{[220 233 108 45] 0},18.142.36.23,True,68,False,[eth/66 eth/67 eth/68 snap/1],0xedd70962f589c5638c0e02811a05f2d672d798def3af282a6874894c6f0c7ae9,2024-01-24T18:11:19+08:00,30303,1,Geth/v1.12.0-stable-e501b3b0/linux-amd64/go1.20.4,9ac8f150eb2cb4d3633c719c0998aadf3ccc52031b0b0ef4d0b8959bd57a6b97,True,True
30303,58750003716598352816469,{[252 100 236 4] 1150000},18.207.160.176,True,68,False,[eth/67 eth/68 snap/1],0xe133295ce69fda2b559e507f0c7adbb418eb2f10b95c5ecca0c579b9bd64df2e,2024-01-24T07:13:56+08:00,30303,1,Geth/v1.13.4-stable-3f907d6a/linux-amd64/go1.21.3,937f192087e8acd13f1000265a14d4a221358f0c04bfef235907a0c5098cc1b7,True,True
30303,58750003716598352816469,{[220 233 108 45] 0},23.154.136.144,True,68,False,[eth/67 eth/68 snap/1],0x3571262717c169ea9ae0a2ff8d49bdd7d644258c212dd5d026d64fce79c00b4d,2024-01-24T18:06:40+08:00,30303,1,Geth/v1.13.8-stable-b20b4a71/linux-amd64/go1.21.5,936db72daebb24173f275da83a3813ffd0e4026245a58139cdf3ed6c9bf2d7ee,True,True
57044,58750003716598352816469,{[220 233 108 45] 0},18.196.208.138,False,68,True,[eth/67 eth/68 les/2 les/3 les/4 snap/1],0x020a1dbaa1b2cd2febb201f3028746f2b489d9c1633939f3c25f168169244ec7,2024-01-24T18:01:32+08:00,57044,1,Geth/v1.13.5-stable-916d6a44/linux-amd64/go1.21.4,be7733ffc657c22c44eb02490b93137a1ff4ee78b1b1582cfdab3f674bb16d41,True,True
59152,58750003716598352816469,{[220 233 108 45] 0},89.202.64.28,False,68,True,[eth/67 eth/68 snap/1],0x9894f7503c8be90d268749d44bdb54cc823641feb2f101cff074adcd2b5c59d8,2024-01-24T04:32:09+08:00,59152,1,Geth/v1.13.8-stable-b20b4a71/linux-amd64/go1.21.5,f9c14926ad1989ca8cb1f8269d000d97ad22132a971c530c367826772183dd66,True,True
37602,58750003716598352816469,{[220 233 108 45] 0},83.44.105.49,False,68,True,[eth/66 eth/67 eth/68 nodedata/1 snap/1],0x8919b36429c907f62c1b6a283f67d9f7e8da14933fdeb4aaf943e56223c25c8e,2024-01-24T08:12:43+08:00,37602,1,Nethermind/v1.25.3+e64bee70/linux-x64/dotnet8.0.1,9d145e17fd74039cb889bea73564d3108ace1da4ba8401daae611d2062046c79,True,True
30303,58750003716598352816469,{[252 100 236 4] 1150000},18.207.253.63,True,68,False,[eth/67 eth/68 snap/1],0x50193e4ab57a8877aa09561008ef1dd38c19596d5ba7bfa5cedfdd5f194b3c26,2024-01-24T04:29:28+08:00,30303,1,Geth/v1.13.4-stable-3f907d6a/linux-amd64/go1.21.3,702731c19150abf384554a73390f7cd3ead98fdbe5c5c791d588020a91eeefa5,True,True
40932,17179869184,{[252 100 236 4] 1150000},18.192.51.21,False,68,True,[eth/66 eth/67 eth/68],0xd4e56740f876aef8c010b86a40d5f56745a118d0906a34e69aec8c0db1cb8fa3,2024-01-24T11:07:06+08:00,40932,1,Geth/v1.10.21-stable-67109427/linux-amd64/go1.18.4,a3437edeaac018ee3f660805ef2f05040a9ad831f3e4c246b84b6422ee1e5405,True,True
42004,17179869184,{[252 100 236 4] 1150000},3.87.252.235,False,68,True,[eth/67 eth/68 snap/1],0xd4e56740f876aef8c010b86a40d5f56745a118d0906a34e69aec8c0db1cb8fa3,2024-01-24T04:29:44+08:00,42004,1,Geth/v1.13.9-unstable-c053eb71/linux-amd64/go1.21.5,560906ba2553f25ef9c2ce2e44eb2d059272ab0a61718c33ca84a00c9a240509,True,True
30303,58750003716598352816469,{[220 233 108 45] 0},116.22.31.119,True,68,False,[eth/67 eth/68 snap/1],0xe1208cb0dc4e4567dcaeafd4a33a928b81b46a7019dad56ebea55189625770f4,2024-01-24T15:41:19+08:00,30303,1,Geth/v1.13.10-stable-bc0be1b1/linux-amd64/go1.21.6,cce57e95f721ec977c250b43407eacec2b0bd8db1529df0217e3d328dfb873f5,True,True
59106,58750003716598352816469,{[220 233 108 45] 0},135.180.185.95,False,68,True,[eth/67 eth/68 snap/1],0xd85a6ff22f8647aeeeca046e51c210e007e3df3eb7afd1e124a2eb84ad8df010,2024-01-24T10:59:51+08:00,59106,1,Geth/v1.13.5-unstable-69576df2/linux-amd64/go1.21.4,89b32194edec3c7fcdb4e7ddcb8118d7b4d460ace4572e56fc84db9ae23ab776,True,True
59184,58750003716598352816469,{[220 233 108 45] 0},111.223.41.5,False,68,True,[eth/66 eth/67 eth/68 snap/1],0xab891a50aa6afe33629246d603fc47bd97e6d838f14cc95a7d7ea62f6a9b1cb6,2024-01-24T17:39:30+08:00,59184,1,Geth/v1.12.0-stable-e501b3b0/linux-amd64/go1.20.3,23cd6fbeb9ac5cfbe32206ed38296e5670cd144735b012a8b32fd939c6f0cd19,True,True
59100,17179869184,{[252 100 236 4] 1150000},23.226.14.51,False,67,True,[eth/66 eth/67 snap/1],0xd4e56740f876aef8c010b86a40d5f56745a118d0906a34e69aec8c0db1cb8fa3,2024-01-24T06:25:06+08:00,59100,1,Geth/v1.10.26-stable-e5eb32ac/linux-amd64/go1.18.8,46d5a6ffbc5965ecba8203c5248b76589d30fb32f8e007ae577bfedd4024fa68,True,True
56961,42188717274294059998,{[151 194 195 76] 2500000},121.141.34.121,False,68,True,[eth/66 eth/67 eth/68 snap/1],0xf5bf586f1cb4d404eec2abb74e8d049facdefd8eec66290a9d99dbdb4af0a67c,2024-01-24T05:21:08+08:00,56961,1,CoreGeth/ETCMCgethNode/v1.12.17-stable-b61f3122/windows-amd64/go1.20.7,8be180934993894b7a5c7053f1ef1ddc41d2900e4f72c14bb62b52232aa1959d,True,True
61818,14815610624934204510,{[151 194 195 76] 2500000},73.202.0.208,False,68,True,[eth/66 eth/67 eth/68 snap/1],0xf5c451aaba4afdd7fa7bce2bb23857c4b5fc1d7cc80e6647fc08e55ecbcb4852,2024-01-24T04:30:23+08:00,61818,1,CoreGeth/ETCMCgethNode/v1.12.17-stable-b61f3122/windows-amd64/go1.20.7,5fb39d0b128023eeb55310dadfe92018bcee725f4dbd02f85bf82b1530553f59,True,True
30000,0,{[220 233 108 45] 0},185.229.191.148,True,68,False,[eth/67 eth/68],0xc2c4622681c16610d5b3efc9e7016e182d561a24cd314042a9cb8edd7a478d02,2024-01-24T17:40:23+08:00,30000,1,Geth/v1.13.4-stable-ff3ef6df/linux-amd64/go1.21.4,73739e3e355abf6d6415e931ef0a5be44126540cbd7480f3ecc283c8407cde71,True,True
30303,58750003716598352816469,{[220 233 108 45] 0},201.110.170.118,True,68,False,[eth/67 eth/68 snap/1],0x4c0fc81651fd056ac4468d1c7e3947f6be63c485fd496bc4e42a978dbdc21f3b,2024-01-24T12:11:20+08:00,30303,1,Geth/v1.13.5-stable-916d6a44/windows-amd64/go1.21.4,e8e1ff5045eac0272dcad9c3c4e90ea5bc5d07114c968e375b9664959c09f769,True,True
55858,58750003716598352816469,{[220 233 108 45] 0},52.63.167.157,False,68,True,[eth/68],0x474fba2fdcad3e3556f84d196173f3350adf27cc12ddaa83cfbc661641dffb58,2024-01-24T04:30:53+08:00,55858,1,erigon/v2.42.0-stable-d8d04663/linux-amd64/go1.19.1,b7e37bfa19a2887e1fab706ab5e8861ef206bd9b8193eb88250b3faab0d21f21,True,True
32914,58750003716598352816469,{[220 233 108 45] 0},193.35.57.46,False,68,True,[eth/68],0xaae8c3e46b310693d0f12aff0f1e6c341e4fd3dd2e8111bf0a3dfa464bbfbfc5,2024-01-24T04:40:36+08:00,32914,1,erigon/v2.53.4-c4843268/linux-amd64/go1.20.10,a19eb3e06e4098b8365c7570dc0ee83b7144d626ad6f72405e4693a560a839bf,True,True
30303,58750003716598352816469,{[220 233 108 45] 0},108.35.175.216,True,68,False,[eth/66 eth/67 eth/68],0xe91a0108143607c40c8cc6cc8b60d3edec75dad28e382e5c05d211aea8403b9e,2024-01-24T07:23:25+08:00,20481,1,Nethermind/v1.19.1+6fa13930/linux-x64/dotnet7.0.5,567cc6fcda54e4398696786aba4f31b2459d7f999832692c03ce2ac3955844ea,True,True
30303,58750003716598352816469,{[220 233 108 45] 0},89.58.50.48,True,68,False,[eth/66 eth/67 eth/68],0x64f99b240966f7547484f7ba8403aa77ac4c324aed66287ddcd02d43730e5762,2024-01-24T17:41:18+08:00,30303,1,Nethermind/v1.17.3+671d60ad/linux-x64/dotnet7.0.4,507a1d02fbbbbc0604ab0705ab7d6575f221d38856af896c59a3488cd102c7a8,True,True
34020,58750003716598352816469,{[220 233 108 45] 0},222.188.93.163,False,68,True,[eth/67 eth/68],0x7cc0bfba3fa15e17cc450590ca489a2ea700011983a81e3b2b616e0680d731cc,2024-01-24T04:31:22+08:00,34020,1,Geth/v1.13.5-stable-916d6a44/linux-amd64/go1.21.4,0f2848ac192d74ff793e30bd2c6060a379e0bb604539c13bc0aad7d4379fb016,True,True
52105,17179869184,{[252 100 236 4] 1150000},66.42.163.247,False,68,True,[eth/66 eth/67 eth/68 snap/1],0xd4e56740f876aef8c010b86a40d5f56745a118d0906a34e69aec8c0db1cb8fa3,2024-01-24T04:31:41+08:00,52105,1,CoreGeth/ETCMCgethNode/v1.12.17-stable-b61f3122/windows-amd64/go1.20.7,b0c70af9e8f67234db2774f5e517c50326281954336116aca3fa6ee1b5917469,True,True
47568,58750003716598352816469,{[220 233 108 45] 0},144.76.95.176,False,68,True,[eth/67 eth/68 snap/1],0xcc2862c22a44dcffb333f38f5176c76b3606b45c5023d9963bcb179b0c378851,2024-01-24T08:13:23+08:00,47568,1,Geth/v1.13.10-stable-bc0be1b1/linux-amd64/go1.21.5,464ea83e9873e90afe3ac5e3b3d1baa03c01603e5d52a22f5c6b66aebf631134,True,True
45194,58750003716598352816469,{[220 233 108 45] 0},110.80.15.90,False,68,True,[eth/67 eth/68],0xf5b5532bc4b741bb6187cc4eb4a75694fe1f0fc016d57084d0e27d6cf3560583,2024-01-24T15:58:44+08:00,45194,1,Geth/v1.13.10-stable-bc0be1b1/linux-amd64/go1.21.5,63425cf35e6b7b05d713bb0b94d94c1658399af761bcc7759e5f0190073e44ab,True,True
1984,58750003716598352816469,{[220 233 108 45] 0},35.91.8.57,False,68,True,[eth/67 eth/68 snap/1],0x1145501f17c802abdfb2fd267c6f2b68312f4ee830a2f41209688df95dfe77da,2024-01-24T04:32:47+08:00,1984,1,Geth/v1.13.10-stable-bc0be1b1/linux-amd64/go1.20.10,0f71dab07b12a398f306fda57b0b4b08548fed500468ee0c8e8fc4becc47c83b,True,True
58096,58750003716598352816469,{[220 233 108 45] 0},146.70.141.252,False,68,True,[eth/68],0x92aa885eb3294bd208b211dc8d87071b737ec6b58bc603ad3ddf19f50ba6391a,2024-01-24T14:55:35+08:00,58096,1,erigon/v2.42.0/linux-amd64/go1.19,87e016df37cf77e6c29f78f075f5b146493592ed8487796db510cbfc949c641b,True,True
63585,58750003716598352816469,{[220 233 108 45] 0},46.190.18.213,False,68,True,[eth/67 eth/68 snap/1],0x659c2b90ff01618c24ceaf1380f52048c3fe408581f885d989cf91955e105442,2024-01-24T12:17:19+08:00,63585,1,Geth/v1.13.10-stable-bc0be1b1/windows-amd64/go1.21.5,e27b037de8b8c0daa3a7ac687a45e2fca8a8c0ebf66428e2b566f18a96129bd9,True,True
54510,58750003716598352816469,{[220 233 108 45] 0},174.92.31.5,False,68,True,[eth/67 eth/68],0x7a287e4d21216fea9ad775b4515f5bd441766633673f928472ef682dd2a93b9b,2024-01-24T04:33:13+08:00,54510,1,Geth/v1.13.9-stable-dd938d10/linux-amd64/go1.21.5,e21635924bce7586175df839f7e9a39682047ff917c3c69b17fe1cf288650b29,True,True
